CODE_VILLE,BPR,GENDER,MARITAL_STATUS,NOMBRE_ENFANT,CUSTOMER_RATING,TAILLE_ENTREPRI,age_client,label_code,label_nom,pack_actuel,pack_etat,solde_moyen,solde_min,nb_mois_observes_solde,depot_moyen,flux_cred_total,nb_mois_avec_flux,nb_operations_gab,montant_total_gab,montant_moyen_gab,nb_retraits,montant_total_retraits,nb_paiements_digitaux,montant_total_payfac,nb_vignettes_payees,montant_total_vignette,label_eligibilite,jamais_active_digital,jamais_utilise_gab,anciennete_digitale_jours_imp,recence_gab_jours_imp,nb_mois_observes_solde_etait_extreme,NOMBRE_ENFANT_etait_extreme,solde_moyen_etait_extreme,solde_min_etait_extreme,solde_max_etait_extreme,depot_moyen_etait_extreme,flux_cred_moyen_etait_extreme,flux_cred_total_etait_extreme,montant_total_gab_etait_extreme,montant_moyen_gab_etait_extreme,montant_total_retraits_etait_extreme,montant_total_payfac_etait_extreme,montant_total_vignette_etait_extreme,solde_volatilite_indefinie,solde_volatilite_relative_imp
810,81,M,1,0,FNC,PARTICULIER,61,,,PLOF1,W,28334.288333333323,847.065,24,45272.472928571435,196912.15999999997,12,16,1405.5,49.55882352941177,23,68100.0,0,0.0,0,0.0,0.0,0,0,870,688,0,0.0,1,1,1,1,0,0,0.0,1.0,0,0.0,0.0,0,3.5805933717645884
825,81,F,3,1,FNC,PARTICULIER,60,,,SANS_PACK,SANS_ETAT,28334.288333333323,847.065,24,45272.472928571435,165747.99,13,0,0.0,0.0,8,21000.0,0,0.0,0,0.0,0.0,0,1,4018,699,0,0.0,1,1,1,1,0,0,0.0,0.0,0,0.0,0.0,0,3.5805933717645884
810,81,M,3,1,SVC,PARTICULIER,50,09,MaRetraite,PLOC1,W,542.2141666666668,-134.5,24,395.85060000000004,14.44,1,1,0.0,0.0,0,0.0,0,0.0,0,0.0,1.0,1,0,2561,1164,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0,2.5097278596864396
810,81,F,1,0,SIL,PARTICULIER,63,,,PFA01,V,28334.288333333323,847.065,24,45272.472928571435,217706.52999999997,13,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,1,728,699,0,0.0,1,1,1,1,0,0,0.0,0.0,0,0.0,0.0,0,3.5805933717645884
810,81,M,3,2,GLD,PARTICULIER,66,,,SANS_PACK,SANS_ETAT,27731.718749999996,847.065,24,44006.192599999995,231919.675,13,1,0.0,0.0,135,101100.0,116,22494.965,2,1500.0,0.0,0,0,5318,794,0,0.0,0,1,1,0,1,1,0.0,0.0,0,1.0,0.0,0,3.65839441523977
240,81,M,3,3,SVC,PARTICULIER,66,,,SANS_PACK,SANS_ETAT,-100.5425,-128.88,24,0.0,9.62,1,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0.0,1,1,2561,699,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,1,3.5805933717645884
810,81,M,1,0,SVC,PARTICULIER,51,,,SANS_PACK,SANS_ETAT,28334.288333333323,847.065,24,45272.472928571435,154964.61000000002,13,8,0.0,0.0,6,11000.0,0,0.0,0,0.0,0.0,0,0,6706,660,0,0.0,1,1,1,1,0,0,0.0,0.0,0,0.0,0.0,0,3.5805933717645884
810,81,M,3,2,PLT,PARTICULIER,54,,,PLOF3,W,23746.005416666663,74.74,24,7321.209375000001,231919.675,13,13,0.0,0.0,19,65300.0,0,0.0,0,0.0,0.0,0,0,4138,777,0,0.0,0,0,1,0,1,1,0.0,0.0,0,0.0,0.0,0,4.304972066091187
810,81,F,3,0,FNC,PARTICULIER,62,,,PFA01,W,28334.288333333323,847.065,24,45272.472928571435,199072.21000000002,13,1,0.0,0.0,47,101250.0,11,1828.44,0,0.0,0.0,0,0,2484,1039,0,0.0,1,1,1,1,0,0,0.0,0.0,1,0.0,0.0,0,3.5805933717645884
810,81,M,1,0,SIL,PARTICULIER,58,,,PLOCI,W,1707.941,51.41,20,3847.7402173913033,48339.0,13,0,0.0,0.0,68,8600.0,0,0.0,0,0.0,0.0,0,1,1260,699,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0,2.7900846692011023
815,81,F,3,1,SVC,PARTICULIER,58,,,PCNS0,W,500.1176388888889,0.0,36,45272.472928571435,33562.68,12,11,0.0,0.0,33,22000.0,0,0.0,0,0.0,0.0,0,0,1892,745,1,0.0,0,0,0,1,0,0,0.0,0.0,0,0.0,0.0,0,7.597032587055212
815,81,M,9,0,SVC,PARTICULIER,30,,,PJUN5,W,-295.6879166666667,-373.38,24,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,1,2611,699,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,1,3.5805933717645884
815,81,M,3,4,FNC,PARTICULIER,64,,,PLOCO,W,3955.9624999999996,847.065,24,45272.472928571435,104961.12,13,150,0.0,0.0,132,94300.0,0,0.0,0,0.0,0.0,0,0,1244,663,0,0.0,0,1,0,1,0,0,0.0,0.0,0,0.0,0.0,0,3.910541366355217
810,81,M,3,2,PLT,PARTICULIER,60,,,PLOF2,W,11481.660624999999,0.0,36,22617.638400000003,163182.16,9,36,705.5,19.59722222222222,138,101250.0,47,16926.94,1,700.0,0.0,0,0,3912,661,1,0.0,0,0,0,0,0,0,0.0,0.0,1,0.0,0.0,0,4.862795707306495
815,81,M,3,2,PLT,PARTICULIER,57,,,SANS_PACK,SANS_ETAT,28334.288333333323,0.0,36,45272.472928571435,231919.675,13,156,0.0,0.0,48,39900.0,0,0.0,0,0.0,0.0,1,0,2561,662,1,0.0,1,0,1,1,0,1,0.0,0.0,0,0.0,0.0,0,3.6104887758783204
810,64,F,1,2,SIL,PARTICULIER,60,,,SANS_PACK,SANS_ETAT,7522.691666666668,308.64,24,8417.789400000001,81266.05,7,28,0.0,0.0,47,58600.0,0,0.0,0,0.0,0.0,1,0,2561,666,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0,1.974825057077309
815,81,M,3,2,FNC,PARTICULIER,58,,,PLOCI,W,4404.948333333334,31.07,24,45272.472928571435,231919.675,13,377,0.0,0.0,115,101250.0,0,0.0,0,0.0,0.0,0,0,4999,660,0,0.0,0,0,0,1,1,1,0.0,0.0,1,0.0,0.0,0,4.338091744549406
815,81,F,3,1,PLT,PARTICULIER,56,,,SANS_PACK,SANS_ETAT,28334.288333333323,847.065,24,45272.472928571435,211782.86,13,94,0.0,0.0,95,101250.0,32,2849.0,3,1400.0,0.0,0,0,5416,689,0,0.0,1,1,1,1,0,0,0.0,0.0,1,0.0,0.0,0,3.5805933717645884
810,81,F,3,0,PLT,PARTICULIER,62,,,SANS_PACK,SANS_ETAT,28334.288333333323,847.065,24,15259.084000000004,231919.675,13,364,0.0,0.0,244,101250.0,0,0.0,0,0.0,0.0,0,0,6336,660,0,0.0,1,1,1,0,1,1,0.0,0.0,1,0.0,0.0,0,3.5805933717645884
810,81,M,3,0,FNC,PARTICULIER,58,,,SANS_PACK,SANS_ETAT,2340.3745833333332,-1010.27,24,5664.7178571428585,78547.85,13,237,0.0,0.0,96,101250.0,0,0.0,0,0.0,0.0,1,0,2561,661,0,0.0,0,0,0,0,0,0,0.0,0.0,1,0.0,0.0,0,5.70665059136723
810,81,M,3,1,PLT,PARTICULIER,56,,,SANS_PACK,SANS_ETAT,28334.288333333323,847.065,24,45272.472928571435,231919.675,13,3,0.0,0.0,140,101250.0,0,0.0,0,0.0,0.0,1,0,2561,781,0,0.0,1,1,1,1,1,1,0.0,0.0,1,0.0,0.0,0,3.5805933717645884
530,81,M,3,2,SIL,PARTICULIER,62,,,SANS_PACK,SANS_ETAT,16060.9475,847.065,24,29669.3628,66497.42000000001,13,136,0.0,0.0,152,69900.0,0,0.0,0,0.0,0.0,1,0,2561,662,0,0.0,0,1,0,0,0,0,0.0,0.0,0,0.0,0.0,0,1.9075266263089399
815,81,M,1,0,PLT,PARTICULIER,52,,,SANS_PACK,SANS_ETAT,28334.288333333323,847.065,24,45272.472928571435,231919.675,13,2,0.0,0.0,102,101250.0,114,13491.93,3,1400.0,0.0,0,0,7769,859,0,0.0,1,1,1,1,1,1,0.0,0.0,1,0.0,0.0,0,3.5805933717645884
480,27,M,9,0,SVC,PARTICULIER,39,,,PLOCO,W,-1780.6291666666666,-1033.2150000000001,24,45272.472928571435,8980.0,12,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,1,2143,699,0,0.0,0,1,0,1,0,0,0.0,0.0,0,0.0,0.0,1,3.5805933717645884
780,81,F,3,3,GLD,PARTICULIER,66,,,SANS_PACK,SANS_ETAT,5072.623000000001,-6.48,30,5952.918199999999,212681.28,13,0,0.0,0.0,46,101250.0,0,0.0,0,0.0,0.0,0,1,3456,699,0,0.0,0,0,0,0,0,0,0.0,0.0,1,0.0,0.0,0,12.249321504870357
720,64,F,3,1,SVC,PARTICULIER,29,,,PJUN5,W,-285.3879166666666,-381.5,24,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0.0,1,1,2561,699,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,1,3.5805933717645884
690,64,M,9,0,SVC,PARTICULIER,31,,,SANS_PACK,SANS_ETAT,638.3650000000001,-53.94,24,4068.9150000000004,0.0,0,0,0.0,0.0,21,18700.0,8,1119.99,0,0.0,0.0,0,1,2143,699,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0,8.801438048765203
810,81,F,1,0,PLT,PARTICULIER,57,09,MaRetraite,PFA01,W,3231.4025,-766.68,24,8570.391818181817,190272.22000000003,13,1,0.0,0.0,92,101250.0,135,21138.98,7,2100.0,1.0,0,0,6587,1206,0,0.0,0,0,0,0,0,0,0.0,0.0,1,0.0,0.0,0,3.0713598816612913
810,81,F,3,0,PLT,PARTICULIER,62,,,CFA01,V,22655.827083333334,847.065,24,11303.829,231919.675,13,7,1500.0,49.55882352941177,35,27500.0,10,740.0,0,0.0,0.0,0,0,4087,724,0,0.0,0,1,0,0,1,1,0.0,1.0,0,0.0,0.0,0,1.5759400382370354
815,81,M,3,3,SIL,PARTICULIER,66,,,PLOF2,W,28334.288333333323,0.0,36,45272.472928571435,221624.89999999997,14,5,0.0,0.0,83,101250.0,0,0.0,0,0.0,0.0,1,0,2561,981,1,0.0,1,0,1,1,0,0,0.0,0.0,1,0.0,0.0,0,3.6104887758783204
810,81,M,1,0,SVC,PARTICULIER,47,,,SANS_PACK,SANS_ETAT,2951.176111111112,-5.82,36,3297.727500000001,47801.520000000004,12,31,0.0,0.0,40,42000.0,0,0.0,0,0.0,0.0,1,0,2561,670,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0,4.48262302957559
110,81,M,3,1,SVC,PARTICULIER,45,,,PLOCI,W,-4.0725,-93.55,36,3.164,18200.0,12,61,0.0,0.0,14,18200.0,0,0.0,0,0.0,0.0,1,0,2561,687,1,0.0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,1,3.5805933717645884
815,81,F,1,0,SIL,PARTICULIER,65,,,SANS_PACK,SANS_ETAT,28334.288333333323,847.065,24,45272.472928571435,35187.82,13,2,0.0,0.0,27,40600.0,0,0.0,0,0.0,0.0,1,0,2561,1231,0,0.0,1,1,0,1,0,0,0.0,0.0,0,0.0,0.0,0,2.1187405271575264
810,81,F,1,0,FNC,PARTICULIER,61,,,SANS_PACK,SANS_ETAT,28334.288333333323,847.065,24,45272.472928571435,204489.75000000003,13,0,0.0,0.0,55,101250.0,59,12949.829999999998,2,2950.0,0.0,0,1,1547,699,0,0.0,1,1,1,1,0,0,0.0,0.0,1,0.0,1.0,0,3.5805933717645884
330,81,F,3,0,SVC,PARTICULIER,64,,,SANS_PACK,SANS_ETAT,1110.0200000000002,847.065,24,1110.0200000000002,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0.0,1,1,2561,699,0,0.0,0,1,0,0,0,0,0.0,0.0,0,0.0,0.0,0,0.2368921280697644
810,81,M,1,0,GLD,PARTICULIER,57,09,MaRetraite,PCNS1,W,2189.045833333333,847.065,24,1527.8871999999997,165083.0,13,0,0.0,0.0,60,101250.0,72,19523.120000000003,0,0.0,1.0,0,1,3791,699,0,0.0,0,1,0,0,0,0,0.0,0.0,1,0.0,0.0,0,4.437657198436914
825,81,M,1,0,PLT,PARTICULIER,51,,,SANS_PACK,SANS_ETAT,28334.288333333323,40.71,24,45272.472928571435,218450.0,9,14,0.0,0.0,25,48000.0,2,736.31,0,0.0,0.0,0,0,2387,675,0,0.0,1,0,1,1,0,0,0.0,0.0,0,0.0,0.0,0,3.609052000776681
IT,81,M,1,0,SVC,PARTICULIER,55,,,SANS_PACK,SANS_ETAT,-123.19000000000001,-123.19,24,334.435,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0.0,1,1,2561,699,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,1,3.5805933717645884
810,81,F,3,0,FNC,PARTICULIER,61,,,PLOF1,W,28334.288333333323,847.065,24,45272.472928571435,187936.89999999997,13,86,0.0,0.0,69,101250.0,0,0.0,0,0.0,0.0,0,0,3084,662,0,0.0,1,1,1,1,0,0,0.0,0.0,1,0.0,0.0,0,3.5805933717645884
810,81,F,3,0,SIL,PARTICULIER,56,,,SANS_PACK,SANS_ETAT,2815.280625,0.0,36,4408.3786,172413.0,9,0,0.0,0.0,27,28200.0,104,17108.79,1,0.0,0.0,0,1,5391,699,1,0.0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0,3.9781504907703478
825,81,F,1,0,GLD,PARTICULIER,60,,,PLOCI,W,6344.727083333332,847.065,24,3927.0076,173587.7,13,120,0.0,0.0,79,48000.0,0,0.0,0,0.0,0.0,1,0,2561,667,0,0.0,0,1,0,0,0,0,0.0,0.0,0,0.0,0.0,0,1.977565754240152
430,45,M,3,3,FNC,PARTICULIER,47,,,PLOF1,W,14658.497916666667,-1033.2150000000001,24,12318.528636363637,110648.54999999999,13,208,0.0,0.0,113,101250.0,1,10.0,0,0.0,0.0,0,0,2609,687,0,0.0,0,1,0,0,0,0,0.0,0.0,1,0.0,0.0,0,5.549450937091525
815,81,M,1,0,PLT,PARTICULIER,49,,,PLOC1,W,6263.033124999999,-206.09,36,9470.991836734695,231919.675,21,8,705.5,49.55882352941177,8,9800.0,45,8343.16,2,1400.0,0.0,0,0,7683,1276,1,0.0,0,0,0,0,1,1,0.0,1.0,0,0.0,0.0,0,5.963396529217623
810,81,F,1,0,FNC,PARTICULIER,55,,,SANS_PACK,SANS_ETAT,-169.93000000000004,-169.93,24,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0.0,1,1,2561,699,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,1,3.5805933717645884
780,78,F,9,0,GLD,PARTICULIER,65,,,PLOCO,W,3822.530833333333,469.47,24,2742.3996,76740.42000000001,12,2,0.0,0.0,1,2000.0,0,0.0,0,0.0,0.0,0,0,2143,666,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0,2.049173791273103
810,81,F,9,0,SVC,PARTICULIER,68,,,PLOCO,W,-443.2291666666667,-830.9,24,0.0,0.0,0,1,0.0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0,2611,706,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,1,3.5805933717645884
780,64,F,1,0,SVC,PARTICULIER,52,,,SANS_PACK,SANS_ETAT,17950.81791666667,847.065,24,12399.8136,27622.21,10,56,0.0,0.0,36,31700.0,0,0.0,0,0.0,0.0,0,0,1694,670,0,0.0,0,1,0,0,0,0,0.0,0.0,0,0.0,0.0,0,1.7766028906343008
810,81,M,3,2,PLT,PARTICULIER,63,,,SANS_PACK,SANS_ETAT,3401.2333333333336,-349.77,24,45272.472928571435,231919.675,10,57,0.0,0.0,13,11600.0,0,0.0,0,0.0,0.0,1,0,2561,698,0,0.0,0,0,0,1,1,1,0.0,0.0,0,0.0,0.0,0,6.056638278271607
815,81,F,3,2,SVC,PARTICULIER,52,,,SANS_PACK,SANS_ETAT,2605.2075,60.37,24,10714.7446,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0.0,1,1,2561,699,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0,1.7453504183447959
810,81,F,3,1,PLT,PARTICULIER,60,,,SANS_PACK,SANS_ETAT,28334.288333333323,847.065,24,45272.472928571435,231919.675,13,0,0.0,0.0,52,65500.0,28,4758.49,0,0.0,0.0,0,1,2884,699,0,0.0,1,1,0,1,1,1,0.0,0.0,0,0.0,0.0,0,2.9434670819624738
810,81,F,1,0,SVC,PARTICULIER,48,,,SANS_PACK,SANS_ETAT,-169.93000000000004,-169.93,24,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0.0,1,1,2561,699,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,1,3.5805933717645884
810,81,M,1,3,SIL,PARTICULIER,55,,,SANS_PACK,SANS_ETAT,24858.657083333335,847.065,24,9426.351600000002,211152.6,10,3,0.0,0.0,85,34400.0,0,0.0,0,0.0,0.0,0,0,3653,992,0,0.0,0,1,0,0,0,0,0.0,0.0,0,0.0,0.0,0,3.990704512614711
810,81,M,1,0,FNC,PARTICULIER,59,,,SANS_PACK,SANS_ETAT,28334.288333333323,847.065,24,40824.833066666666,129247.23000000001,13,8,0.0,0.0,38,16000.0,0,0.0,0,0.0,0.0,1,0,2561,724,0,0.0,1,1,0,0,0,0,0.0,0.0,0,0.0,0.0,0,2.2496882310966817
810,81,M,3,0,SVC,PARTICULIER,58,,,PLOCI,W,1054.6008333333334,123.06,24,386.87440000000004,2952.88,5,0,0.0,0.0,14,2400.0,0,0.0,0,0.0,0.0,1,1,2561,699,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0,2.6371399605379917
810,81,F,1,2,GLD,PARTICULIER,60,,,SANS_PACK,SANS_ETAT,27687.295833333337,847.065,24,45272.472928571435,231919.675,13,9,0.0,0.0,121,101250.0,17,2975.09,0,0.0,0.0,0,0,1988,819,0,0.0,0,1,1,1,1,1,0.0,0.0,1,0.0,0.0,0,3.6642641307663513
810,81,F,1,0,SVC,PARTICULIER,48,,,SANS_PACK,SANS_ETAT,-169.93,-169.93,24,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0.0,1,1,2561,699,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,1,3.5805933717645884
374,81,M,9,0,FNC,PARTICULIER,40,,,PLOF2,W,22536.221666666665,0.0,36,27945.4576,109504.73999999999,13,11,400.0,36.36363636363637,38,56000.0,56,2029.6399999999999,0,0.0,0.0,0,0,2143,783,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0,2.317652922151325
810,81,M,3,2,SVC,PARTICULIER,66,,,SANS_PACK,SANS_ETAT,-157.54,-174.17,36,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0.0,1,1,2561,699,1,0.0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,1,3.5805933717645884
780,45,M,3,0,FNC,PARTICULIER,46,,,PLOF2,W,15365.405277777776,0.0,36,30448.404222222227,163146.33000000002,13,3,0.0,0.0,55,94700.0,71,9294.45,3,700.0,0.0,0,0,5650,815,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0,3.6346317581853564
810,81,M,3,1,SIL,PARTICULIER,66,,,SANS_PACK,SANS_ETAT,11299.520833333336,847.065,24,45272.472928571435,48210.72,13,1,0.0,0.0,145,69600.0,0,0.0,0,0.0,0.0,0,0,2213,1261,0,0.0,0,1,0,1,0,0,0.0,0.0,0,0.0,0.0,0,3.4189374549437006
815,81,F,1,0,FNC,PARTICULIER,49,,,PLOF1,W,1257.16375,19.8,24,1387.8696000000002,99003.97,13,4,0.0,0.0,15,7100.0,0,0.0,0,0.0,0.0,0,0,4190,1029,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0,4.650126127165216
810,81,F,3,0,SVC,PARTICULIER,54,,,SANS_PACK,SANS_ETAT,-169.93,-169.93,24,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0.0,1,1,2561,699,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,1,3.5805933717645884
815,81,F,3,0,FNC,PARTICULIER,62,,,SANS_PACK,SANS_ETAT,9003.495833333336,444.04,24,10587.692,76169.56,13,233,0.0,0.0,162,101250.0,0,0.0,0,0.0,0.0,0,0,294,660,0,0.0,0,0,0,0,0,0,0.0,0.0,1,0.0,0.0,0,6.285891730017829
640,64,F,9,0,SVC,PARTICULIER,32,,,PFA01,W,-723.4187500000002,-1033.2150000000001,24,0.0,0.0,0,1,0.0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0,2610,1231,0,0.0,0,1,0,0,0,0,0.0,0.0,0,0.0,0.0,1,3.5805933717645884
810,81,M,3,1,SIL,PARTICULIER,60,,,SANS_PACK,SANS_ETAT,125.46874999999996,-1033.2150000000001,36,19399.9375,109120.36,13,74,0.0,0.0,29,46300.0,0,0.0,0,0.0,0.0,1,0,2561,671,1,0.0,0,1,0,0,0,0,0.0,0.0,0,0.0,0.0,0,235.3004632627647
810,81,F,1,0,PLT,PARTICULIER,45,,,SANS_PACK,SANS_ETAT,25273.159166666665,-348.54,24,26396.62173913043,8850.0,3,0,0.0,0.0,1,2000.0,0,0.0,0,0.0,0.0,0,1,7355,699,0,0.0,0,0,1,0,0,0,0.0,0.0,0,0.0,0.0,0,4.061588395936915
815,81,F,3,0,FNC,PARTICULIER,52,,,SANS_PACK,SANS_ETAT,9678.070000000002,847.065,24,7474.910400000001,114319.53,13,40,0.0,0.0,74,97700.0,0,0.0,0,0.0,0.0,0,0,3249,671,0,0.0,0,1,0,0,0,0,0.0,0.0,0,0.0,0.0,0,3.8374701774217375
815,81,M,1,0,SIL,PARTICULIER,44,,,SANS_PACK,SANS_ETAT,28334.288333333323,796.02,24,33492.81,74747.97,13,16,173.99,10.874375,70,101250.0,224,22494.965,0,0.0,0.0,0,0,5436,693,0,0.0,1,0,1,0,0,0,0.0,0.0,1,1.0,0.0,0,3.582394899277808
565,81,M,3,0,SVC,PARTICULIER,46,,,SANS_PACK,SANS_ETAT,-169.93000000000004,-169.93,24,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0.0,1,1,2561,699,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,1,3.5805933717645884
810,81,M,3,2,SVC,PARTICULIER,64,,,SANS_PACK,SANS_ETAT,-466.9141666666667,-479.06,24,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,1,1702,699,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,1,3.5805933717645884
815,81,M,1,0,PLT,PARTICULIER,46,,,PRO06,W,28334.288333333323,0.0,35,45272.472928571435,231919.675,7,0,0.0,0.0,2,600.0,0,0.0,0,0.0,0.0,1,1,2561,699,0,0.0,1,0,1,1,0,1,0.0,0.0,0,0.0,0.0,0,3.6104887758783204
815,81,F,3,0,SVC,PARTICULIER,58,,,PLOCI,W,1016.3894117647059,-112.23,17,1686.6708333333336,500.0,1,4,0.0,0.0,11,6300.0,0,0.0,0,0.0,0.0,0,0,1176,992,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0,3.718869909749737
780,78,M,1,0,SVC,PARTICULIER,49,,,SANS_PACK,SANS_ETAT,28334.288333333323,0.0,36,45272.472928571435,197070.28999999998,11,3,99.0,33.0,45,101250.0,118,17054.850000000002,3,2950.0,0.0,0,0,4696,775,1,0.0,1,0,1,1,0,0,0.0,0.0,1,0.0,1.0,0,3.6104887758783204
810,81,M,1,0,SIL,PARTICULIER,48,09,MaRetraite,SANS_PACK,SANS_ETAT,28334.288333333323,38.26,24,45272.472928571435,80691.23,6,6,0.0,0.0,11,13300.0,7,70.0,0,0.0,1.0,0,0,4907,722,0,0.0,1,0,1,1,0,0,0.0,0.0,0,0.0,0.0,0,3.6091384684504475
810,81,F,3,0,GLD,PARTICULIER,52,09,MaRetraite,PLOCO,W,4512.526904761905,0.0,36,13788.388799999999,140424.0,13,1,0.0,0.0,59,41000.0,76,10893.87,0,0.0,1.0,0,0,4395,713,1,0.0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0,2.5778660704990917
810,81,F,1,0,SVC,PARTICULIER,37,,,SANS_PACK,SANS_ETAT,-318.69,-318.69,24,45272.472928571435,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0.0,1,1,2561,699,0,0.0,0,0,0,1,0,0,0.0,0.0,0,0.0,0.0,1,3.5805933717645884
825,81,M,1,0,PLT,PARTICULIER,42,,,PLOC1,W,920.6808333333335,-52.3,12,99.0,30800.0,9,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0.0,1,1,2561,699,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0,2.7866117194069244
810,81,F,1,0,GLD,PARTICULIER,39,09,MaRetraite,PFA01,V,28334.288333333323,0.0,36,45272.472928571435,122436.5,6,1,0.0,0.0,3,4700.0,45,17290.410000000003,3,700.0,1.0,0,0,3441,869,1,0.0,1,0,1,1,0,0,0.0,0.0,0,0.0,0.0,0,3.6104887758783204
810,81,M,1,0,PLT,PARTICULIER,43,,,SANS_PACK,SANS_ETAT,28334.288333333323,847.065,24,45272.472928571435,231919.675,13,3,0.0,0.0,34,41100.0,25,11119.0,1,1500.0,0.0,0,0,4076,690,0,0.0,1,1,1,1,1,1,0.0,0.0,0,0.0,0.0,0,3.5805933717645884
815,81,F,3,2,SIL,PARTICULIER,45,,,SANS_PACK,SANS_ETAT,28334.288333333323,847.065,24,45272.472928571435,175303.51,13,40,20.0,0.5,46,47800.0,47,4937.32,1,650.0,0.0,0,0,2954,678,0,0.0,1,1,1,1,0,0,0.0,0.0,0,0.0,0.0,0,3.5805933717645884
349,81,M,1,0,SVC,PARTICULIER,47,,,SANS_PACK,SANS_ETAT,-123.04,-123.04,24,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0.0,1,1,2561,699,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,1,3.5805933717645884
810,81,M,1,0,SVC,PARTICULIER,47,,,SANS_PACK,SANS_ETAT,65.74,65.74,24,65.74,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0.0,1,1,2561,699,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0,0.0
815,81,F,3,0,SVC,PARTICULIER,48,,,SANS_PACK,SANS_ETAT,-169.93,-169.93,24,0.03000000000000001,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0.0,1,1,2561,699,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,1,3.5805933717645884
815,81,F,3,3,GLD,PARTICULIER,53,,,PLOCC,V,28334.288333333323,65.75,24,6965.712599999999,231919.675,13,12,0.0,0.0,34,33400.0,29,2545.23,0,0.0,0.0,0,0,3078,925,0,0.0,1,0,1,0,1,1,0.0,0.0,0,0.0,0.0,0,3.608168265857864
810,81,M,3,0,PLT,PARTICULIER,68,,,SANS_PACK,SANS_ETAT,4110.2266666666665,-1033.2150000000001,24,6112.882272727273,231919.675,13,134,0.0,0.0,97,101250.0,0,0.0,0,0.0,0.0,0,0,1163,660,0,0.0,0,1,0,0,1,1,0.0,0.0,1,0.0,0.0,0,3.5471875841397233
